name,hourly_rate,review_rating,review_count,furniture_tasks,overall_tasks,two_hour_minimum,elite_status
Roman A.,$98.07,4.9,561,Not found,None,False,False
Sergei G.,$65.04,5.0,278,Not found,None,False,True
Mahendra S.,$56.78,5.0,1158,Not found,None,False,False
Timur I.,$79.49,5.0,129,Not found,None,False,False
Pavel N.,$72.26,5.0,511,Not found,None,False,True
Yerlan T.,$72.26,4.9,271,Not found,None,False,True
Samuel A.,$51.62,4.9,40,Not found,None,True,False
An K.,$69.17,4.9,70,Not found,None,True,False
Noakh T.,$51.62,4.8,61,Not found,None,False,False
George F.,$67.10,5.0,115,Not found,None,False,False
Amir D.,$70.20,4.9,59,Not found,None,True,False
Aiur G.,$52.65,4.9,100,Not found,None,False,False
Aiushi B.,$56.78,4.8,37,Not found,None,False,False
Yelnar N.,$64,5.0,66,Not found,None,False,False
Bhesham S.,$72.26,4.7,13,Not found,None,False,False
Christian  T.,$41.29,4.5,46,Not found,None,False,False
Jeffrey R.,$70.20,4.8,353,Not found,None,False,False
Aleksandr G.,$144.53,5.0,6,Not found,None,True,False
Gulimzhan U.,$30.97,5.0,3,Not found,None,False,False
David C.,$44.39,4.8,9,Not found,None,True,False
Tyndale L.,$61.94,4.9,60,Not found,None,False,False
Isaiah S.,$67.10,5.0,90,Not found,None,False,False
Jobany N.,$61.94,5.0,24,Not found,None,True,False
Maksim P.,$82.59,5.0,32,Not found,None,False,False
SAFAR S.,$48.52,5.0,1,Not found,None,True,False
Khusan J.,$59.88,4.9,11,Not found,None,False,False
Mark S.,$30.97,Not found,Not found,Not found,None,False,False
Elena T.,$51.62,5.0,1,Not found,None,False,False
Izat I.,$61.94,5.0,2,Not found,None,False,False
Norman D.,$66.07,4.8,58,Not found,None,False,False
Akeem S.,$61.94,4.9,31,Not found,None,True,False
JUSTIN O.,$66.07,5.0,4,Not found,None,False,False
Naj S.,$61.94,4.9,22,Not found,None,True,False
Aivaz G.,$72.26,5.0,274,Not found,None,False,False
Jose M.,$58.84,5.0,243,Not found,None,True,False
Michael S.,$49.55,Not found,Not found,Not found,None,False,False
Viktor T.,$55.75,5.0,1,Not found,None,True,False
Henry C.,$47.49,5.0,1,Not found,None,True,False
Artem K.,$46.45,5.0,3,Not found,None,True,False
Ramzan U.,$51.62,4.9,17,Not found,None,False,False
Muhammad R.,$47.49,Not found,Not found,Not found,None,False,False
Miguel P.,$53.68,5.0,2,Not found,None,False,False
Cristian R.,$44.39,4.3,9,Not found,None,False,False
Liubomyr H.,$47.49,Not found,Not found,Not found,None,False,False
Sambu D.,$58.84,4.8,39,Not found,None,False,False
Andranik H.,$56.78,5.0,13,Not found,None,False,False
Vahe C.,$72.26,4.9,297,Not found,None,False,False
Vasyl B.,$48.52,Not found,Not found,Not found,None,False,False
Bruce F.,$82.59,4.9,122,Not found,None,False,False
Mustafa A.,$51.62,Not found,Not found,Not found,None,False,False
Artem K.,$51.62,5.0,208,Not found,None,False,False
Dequan A.,$51.62,4.7,22,Not found,None,True,False
Madison H.,$51.62,5.0,6,Not found,None,False,False
Juan C.,$48.52,Not found,Not found,Not found,None,True,False
Kendall S.,$51.62,5.0,4,Not found,None,False,False
Brian D.,$61.94,5.0,2,Not found,None,False,False
Hlib B.,$51.62,Not found,Not found,Not found,None,False,False
Andrei S.,$67.10,5.0,40,Not found,None,False,False
Tamerlan Z.,$67.10,5.0,101,Not found,None,False,False
Carlos M.,$84.65,4.9,38,Not found,None,False,False
Shawn G.,$67.10,Not found,Not found,Not found,None,False,False
Anthony M.,$62.97,4.8,72,Not found,None,True,False
Marcos P.,$77.43,5.0,1,Not found,None,True,False
Konstantin T.,$52.65,Not found,Not found,Not found,None,True,False
Kenneth T.,$56.78,4.4,21,Not found,None,False,False
Michal P.,$51.62,5.0,3,Not found,None,True,False
Farid A.,$154.86,4.8,108,Not found,None,True,False
Michael M.,$154.86,Not found,Not found,Not found,None,True,False
Vasilii M.,$54.71,Not found,Not found,Not found,None,False,False
Emil H.,$103.24,5.0,4,Not found,None,True,False
Julian B.,$289.07,5.0,28,Not found,None,False,False
Eliza Z.,$72.26,5.0,4,Not found,None,True,False
Louis A.,$60.91,Not found,Not found,Not found,None,False,False
Lorenzo R.,$72.26,4.8,101,Not found,None,False,False
Oleg S.,$98.07,4.9,259,Not found,None,False,False
Albert Y.,$67.10,5.0,4,Not found,None,False,False
Ruben P.,$67.10,5.0,1,Not found,None,False,False
Naziah A.,$67.10,4.9,36,Not found,None,False,False
Timothy A.,$92.91,4.9,306,Not found,None,False,False
Carlos S.,$72.26,5.0,126,Not found,None,True,False
Martin O.,$82.59,5.0,2,Not found,None,False,False
Ziyaad L.,$82.59,5.0,53,Not found,None,False,False
Gregory S.,$59.88,4.8,69,Not found,None,False,False
Ravi M.,$67.10,5.0,35,Not found,None,False,False
Kareem G.,$72.26,4.9,8,Not found,None,False,False
Gela S.,$67.10,Not found,Not found,Not found,None,True,False
Ricardo E.,$103.24,4.9,50,Not found,None,True,False
Ilirjan H.,$165.18,5.0,11,Not found,None,False,False
Jose H.,$82.59,5.0,4,Not found,None,True,False
Dilshod E.,$61.94,4.9,87,Not found,None,False,False
Bair B.,$47.49,5.0,3,Not found,None,False,False
Stephanie P.,$66.07,Not found,Not found,Not found,None,False,False
Jahlil W.,$47.49,Not found,Not found,Not found,None,False,False
Jon N.,$47.49,Not found,Not found,Not found,None,False,False
Syrgak A.,$82.59,5.0,1,Not found,None,True,False
