name,hourly_rate,review_rating,review_count,furniture_tasks,overall_tasks,two_hour_minimum,elite_status
Alisher K.,$103.24,5.0,922,Not found,None,False,True
Denis P.,$92.91,5.0,456,Not found,None,True,False
Paul K.,$92.91,4.9,385,Not found,None,False,False
Vasyl N.,$72.26,5.0,56,Not found,None,False,False
Aleksandr I.,$79.49,5.0,242,Not found,None,False,True
Sobir S.,$72.26,5.0,443,Not found,None,True,False
Sergei G.,$80.52,5.0,295,Not found,None,False,True
Artem P.,$77.43,5.0,30,Not found,None,True,False
Youssof S.,$49.55,5.0,31,Not found,None,False,False
ALEKSANDR K.,$60.91,5.0,68,Not found,None,False,False
Vas P.,$41.29,5.0,7,Not found,None,False,False
Dilshod E.,$77.43,4.9,123,Not found,None,False,False
Andrei K.,$59.88,5.0,78,Not found,None,False,False
Stepan B.,$77.43,5.0,288,Not found,None,True,False
Anushervon B.,$41.29,5.0,1,Not found,None,True,False
