name,hourly_rate,review_rating,review_count,furniture_tasks,overall_tasks,two_hour_minimum,elite_status
Aleksandr K.,$87.75,5.0,186,Not found,None,False,False
Petr F.,$98.07,5.0,2274,Not found,None,False,False
Michael C.,$86.72,4.9,1744,Not found,None,False,False
Dmitrii B.,$85.69,5.0,822,Not found,None,False,False
Andrii P.,$45.42,5.0,12,Not found,None,False,False
Eduard B.,$87.75,5.0,557,Not found,None,False,False
SERHII S.,$80.52,5.0,237,Not found,None,False,False
Viktor R.,$69.17,5.0,197,Not found,None,False,False
Jessica R.,$72.26,5.0,214,Not found,None,False,True
Davit K.,$45.42,5.0,6,Not found,None,False,False
Sulayman G.,$98.07,5.0,368,Not found,None,False,False
Yuri Z.,$87.75,5.0,1625,Not found,None,False,False
Reed M.,$76.39,4.9,123,Not found,None,False,True
Solomon S.,$61.94,4.8,487,Not found,None,False,False
Alex B.,$72.26,5.0,97,Not found,None,False,False
