name,hourly_rate,review_rating,review_count,furniture_tasks,overall_tasks,two_hour_minimum,elite_status
Radzhab M.,$69.17,5.0,345,827,793,False,False
TIMUR M.,$98.07,5.0,1675,3786,3749,True,False
Aleksandr P.,$82.59,5.0,1326,3039,3008,True,False
Vasilii S.,$85.69,5.0,1187,2413,2473,True,False
MYKHAYLO M.,$78.46,5.0,693,1730,1719,True,False
Maksim K.,$66.07,5.0,357,642,688,True,False
Anatolii G.,$82.59,5.0,744,1604,None,True,False
ALDAR T.,$67.10,5.0,836,842,1596,True,False
Oleksandr S.,$41.29,5.0,51,89,83,False,False
Bair B.,$67.10,5.0,327,543,522,True,False
Mykola P.,$77.43,5.0,1724,3089,3095,True,False
Art D.,$58.84,5.0,224,437,410,False,False
Sergei G.,$68.13,5.0,1113,2447,2433,True,False
Aleksandr K.,$55.75,5.0,31,69,45,False,False
Solbon S.,$61.94,5.0,156,247,214,True,False
