name,hourly_rate,review_rating,review_count,furniture_tasks,overall_tasks,two_hour_minimum,elite_status
TIMUR M.,$103.24,5.0,1690,3829,3796,True,False
Vasilii S.,$85.69,5.0,1192,2425,2488,True,False
Aleksandr P.,$76.39,5.0,1332,3057,3069,True,False
Bayarto D.,$67.10,5.0,468,554,898,True,False
Anatolii G.,$92.91,5.0,752,1633,1629,True,False
Nurs A.,$30.97,5.0,10,22,None,False,False
Solbon S.,$61.94,5.0,160,265,214,True,False
ILYA I.,$75.36,5.0,1239,2360,2337,True,False
Aleksandr K.,$55.75,5.0,34,79,45,False,False
Mykola P.,$79.49,5.0,1729,3101,3109,True,False
Denis S.,$30.97,5.0,1,3,None,False,False
MYKHAYLO M.,$78.46,5.0,701,1752,1719,True,False
Denys A.,$67.10,5.0,282,565,538,True,True
Evgenii U.,$56.78,5.0,149,324,321,True,False
Andrei K.,$67.10,5.0,103,178,162,True,False
